"OBJECTID","SOURCE_SYSTEM_TYPE","SOURCE_SYSTEM","NWCG_REPORTING_UNIT_NAME","SOURCE_REPORTING_UNIT_NAME","FIRE_YEAR","Month","NWCG_CAUSE_CLASSIFICATION","NWCG_GENERAL_CAUSE","NWCG_CAUSE_AGE_CATEGORY","CONT_TIME","FIRE_SIZE","FIRE_SIZE_CLASS","LATITUDE","LONGITUDE","OWNER_DESCR","STATE","FIPS_NAME"
665055,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"June","Human","Missing data/not specified/undetermined","",NA,0.1,"A",38.91972,-78.28028,"MISSING/NOT SPECIFIED","VA","Warren County"
665056,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"June","Human","Recreation and ceremony","",NA,0.5,"B",38.86722,-78.24778,"MISSING/NOT SPECIFIED","VA","Warren County"
665057,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"June","Human","Debris and open burning","",NA,2,"B",38.90111,-78.09666,"MISSING/NOT SPECIFIED","VA","Warren County"
665058,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"June","Human","Missing data/not specified/undetermined","",NA,1,"B",38.97833,-78.04028,"MISSING/NOT SPECIFIED","VA","Warren County"
665059,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"June","Human","Debris and open burning","",NA,0.1,"A",38.86639,-78.18417,"MISSING/NOT SPECIFIED","VA","Warren County"
665060,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"June","Human","Missing data/not specified/undetermined","",NA,0.1,"A",38.93611,-78.26278,"MISSING/NOT SPECIFIED","VA","Warren County"
665061,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"June","Human","Missing data/not specified/undetermined","",NA,1,"B",38.86472,-78.26334,"MISSING/NOT SPECIFIED","VA","Warren County"
665062,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"June","Human","Smoking","",NA,2,"B",36.72833,-81.94556,"MISSING/NOT SPECIFIED","VA","Washington County"
665063,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"June","Human","Arson/incendiarism","",NA,2,"B",36.60583,-82.13084,"MISSING/NOT SPECIFIED","VA","Washington County"
665064,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"June","Human","Missing data/not specified/undetermined","",NA,10,"C",36.68028,-81.97111,"MISSING/NOT SPECIFIED","VA","Washington County"
665065,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"June","Human","Debris and open burning","",NA,2,"B",36.655,-81.90583,"MISSING/NOT SPECIFIED","VA","Washington County"
665066,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"June","Human","Arson/incendiarism","",NA,0.2,"A",36.6175,-82.05278,"MISSING/NOT SPECIFIED","VA","Washington County"
665067,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"June","Human","Arson/incendiarism","",NA,4,"B",36.78611,-81.85389,"MISSING/NOT SPECIFIED","VA","Washington County"
665068,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"June","Human","Debris and open burning","",NA,3,"B",36.61945,-82.22972,"MISSING/NOT SPECIFIED","VA","Washington County"
665069,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"June","Human","Debris and open burning","",NA,20,"C",36.87028,-81.86833,"MISSING/NOT SPECIFIED","VA","Washington County"
665070,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"June","Human","Arson/incendiarism","",NA,5,"B",36.64833,-82.11333,"MISSING/NOT SPECIFIED","VA","Washington County"
665071,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"June","Human","Arson/incendiarism","",NA,2,"B",36.73222,-82.09583,"MISSING/NOT SPECIFIED","VA","Washington County"
665072,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"June","Human","Smoking","",NA,0.1,"A",38.07278,-76.77583,"MISSING/NOT SPECIFIED","VA","Westmoreland County"
665073,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"June","Human","Missing data/not specified/undetermined","",NA,69,"C",38.11806,-76.90334,"MISSING/NOT SPECIFIED","VA","Westmoreland County"
665074,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"June","Human","Debris and open burning","",NA,7,"B",38.16778,-76.92167,"MISSING/NOT SPECIFIED","VA","Westmoreland County"
665075,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"June","Human","Debris and open burning","",NA,0.1,"A",38.05416,-76.57667,"MISSING/NOT SPECIFIED","VA","Westmoreland County"
665076,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"June","Human","Arson/incendiarism","",NA,0.1,"A",38.13055,-76.9225,"MISSING/NOT SPECIFIED","VA","Westmoreland County"
665077,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"June","Human","Missing data/not specified/undetermined","",NA,0.1,"A",38.15583,-76.87361,"MISSING/NOT SPECIFIED","VA","Westmoreland County"
665078,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"June","Human","Debris and open burning","",NA,0.1,"A",38.05556,-76.57417,"MISSING/NOT SPECIFIED","VA","Westmoreland County"
665079,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"June","Human","Smoking","",NA,0.1,"A",38.15583,-76.69278,"MISSING/NOT SPECIFIED","VA","Westmoreland County"
665080,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"June","Human","Missing data/not specified/undetermined","",NA,90,"C",36.96611,-82.63611,"MISSING/NOT SPECIFIED","VA","Wise County"
665081,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"June","Human","Debris and open burning","",NA,50,"C",36.99361,-82.60111,"MISSING/NOT SPECIFIED","VA","Wise County"
665082,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"June","Human","Debris and open burning","",NA,20,"C",37.06722,-82.505,"MISSING/NOT SPECIFIED","VA","Wise County"
665083,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"June","Human","Arson/incendiarism","",NA,2,"B",37.05167,-82.58667,"MISSING/NOT SPECIFIED","VA","Wise County"
665084,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"June","Human","Misuse of fire by a minor","Minor",NA,2,"B",37.12861,-82.60028,"MISSING/NOT SPECIFIED","VA","Wise County"
665085,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"June","Human","Debris and open burning","",NA,0.2,"A",36.695,-82.12805,"MISSING/NOT SPECIFIED","VA","Wise County"
665086,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"June","Human","Debris and open burning","",NA,22,"C",36.96667,-82.39667,"MISSING/NOT SPECIFIED","VA","Wise County"
665087,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"June","Human","Debris and open burning","",NA,1,"B",37.09694,-82.55361,"MISSING/NOT SPECIFIED","VA","Wise County"
665088,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"June","Human","Arson/incendiarism","",NA,3,"B",37.14305,-82.57166,"MISSING/NOT SPECIFIED","VA","Wise County"
665089,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"June","Human","Arson/incendiarism","",NA,15,"C",37.00639,-82.46555,"MISSING/NOT SPECIFIED","VA","Wise County"
665090,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"June","Human","Arson/incendiarism","",NA,23,"C",37.04222,-82.50333,"MISSING/NOT SPECIFIED","VA","Wise County"
665091,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"June","Human","Arson/incendiarism","",NA,15,"C",37.16139,-82.59666,"MISSING/NOT SPECIFIED","VA","Wise County"
665092,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"June","Human","Debris and open burning","",NA,2.5,"B",37.06639,-82.51417,"MISSING/NOT SPECIFIED","VA","Wise County"
665093,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"June","Human","Equipment and vehicle use","",NA,25,"C",36.93167,-82.39806,"MISSING/NOT SPECIFIED","VA","Wise County"
665094,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"June","Human","Arson/incendiarism","",NA,0.1,"A",37.07278,-82.60361,"MISSING/NOT SPECIFIED","VA","Wise County"
665095,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"June","Human","Arson/incendiarism","",NA,25,"C",37.01917,-82.58583,"MISSING/NOT SPECIFIED","VA","Wise County"
665096,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"August","Human","Arson/incendiarism","",NA,25,"C",36.97361,-82.6225,"MISSING/NOT SPECIFIED","VA","Wise County"
665097,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"August","Human","Equipment and vehicle use","",NA,5,"B",36.83361,-81.18305,"MISSING/NOT SPECIFIED","VA","Wythe County"
665098,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"August","Human","Debris and open burning","",NA,0.1,"A",36.99722,-80.95277,"MISSING/NOT SPECIFIED","VA","Wythe County"
665099,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"August","Human","Missing data/not specified/undetermined","",NA,6.5,"B",36.92361,-81.095,"MISSING/NOT SPECIFIED","VA","Wythe County"
665100,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"August","Human","Debris and open burning","",NA,4.5,"B",36.85472,-80.89472,"MISSING/NOT SPECIFIED","VA","Wythe County"
665101,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"August","Human","Arson/incendiarism","",NA,3,"B",37.59361,-75.73278,"MISSING/NOT SPECIFIED","VA","Accomack County"
665102,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"August","Human","Arson/incendiarism","",NA,5,"B",37.87111,-75.58694,"MISSING/NOT SPECIFIED","VA","Accomack County"
665103,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"August","Human","Arson/incendiarism","",NA,2,"B",37.92083,-78.42973,"MISSING/NOT SPECIFIED","VA","Albemarle County"
665104,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"August","Human","Arson/incendiarism","",NA,3,"B",37.93306,-78.42416,"MISSING/NOT SPECIFIED","VA","Albemarle County"
665105,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"August","Human","Equipment and vehicle use","",NA,0.1,"A",37.815,-78.57611,"MISSING/NOT SPECIFIED","VA","Albemarle County"
665106,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"August","Human","Missing data/not specified/undetermined","",NA,1,"B",37.96472,-78.77167,"MISSING/NOT SPECIFIED","VA","Albemarle County"
665107,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"August","Human","Debris and open burning","",NA,0.1,"A",37.90222,-78.45472,"MISSING/NOT SPECIFIED","VA","Albemarle County"
665108,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"August","Human","Missing data/not specified/undetermined","",NA,1.5,"B",37.82472,-78.52167,"MISSING/NOT SPECIFIED","VA","Albemarle County"
665109,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"August","Human","Missing data/not specified/undetermined","",NA,67,"C",37.77528,-78.61528,"MISSING/NOT SPECIFIED","VA","Albemarle County"
665110,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"August","Human","Missing data/not specified/undetermined","",NA,0.2,"A",38.09555,-78.34361,"MISSING/NOT SPECIFIED","VA","Albemarle County"
665111,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"August","Human","Missing data/not specified/undetermined","",NA,1,"B",38.02195,-78.32027,"MISSING/NOT SPECIFIED","VA","Albemarle County"
665112,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"August","Human","Missing data/not specified/undetermined","",NA,0.1,"A",38.03695,-78.70111,"MISSING/NOT SPECIFIED","VA","Albemarle County"
665113,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"August","Human","Missing data/not specified/undetermined","",NA,0.2,"A",38.145,-78.59972,"MISSING/NOT SPECIFIED","VA","Albemarle County"
665114,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"August","Human","Equipment and vehicle use","",NA,2,"B",37.94139,-78.47889,"MISSING/NOT SPECIFIED","VA","Albemarle County"
665115,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"August","Human","Arson/incendiarism","",NA,1.5,"B",38.19,-78.39445,"MISSING/NOT SPECIFIED","VA","Albemarle County"
665116,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"August","Human","Arson/incendiarism","",NA,0.2,"A",37.91472,-78.43195,"MISSING/NOT SPECIFIED","VA","Albemarle County"
665117,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"August","Human","Missing data/not specified/undetermined","",NA,7.2,"B",37.84611,-80.055,"MISSING/NOT SPECIFIED","VA","Alleghany County"
665118,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"August","Human","Missing data/not specified/undetermined","",NA,0.2,"A",37.875,-79.94833,"MISSING/NOT SPECIFIED","VA","Alleghany County"
665119,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"August","Human","Missing data/not specified/undetermined","",NA,1.3,"B",37.92433,-79.92767,"MISSING/NOT SPECIFIED","VA","Alleghany County"
665120,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"August","Human","Debris and open burning","",NA,0.5,"B",37.65445,-80.14778,"MISSING/NOT SPECIFIED","VA","Alleghany County"
665121,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"August","Human","Debris and open burning","",NA,15,"C",37.32833,-77.8275,"MISSING/NOT SPECIFIED","VA","Amelia County"
665122,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"August","Human","Missing data/not specified/undetermined","",NA,1,"B",37.30111,-77.97417,"MISSING/NOT SPECIFIED","VA","Amelia County"
665123,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"August","Human","Smoking","",NA,1,"B",37.21417,-77.86083,"MISSING/NOT SPECIFIED","VA","Amelia County"
665124,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"August","Human","Debris and open burning","",NA,0.5,"B",37.35861,-78.00694,"MISSING/NOT SPECIFIED","VA","Amelia County"
665125,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"August","Human","Arson/incendiarism","",NA,0.5,"B",37.42611,-78.19639,"MISSING/NOT SPECIFIED","VA","Amelia County"
665126,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"August","Human","Debris and open burning","",NA,9,"B",37.51528,-79.24055,"MISSING/NOT SPECIFIED","VA","Amherst County"
665127,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"August","Human","Debris and open burning","",NA,1,"B",37.78444,-79.09917,"MISSING/NOT SPECIFIED","VA","Amherst County"
665128,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"August","Human","Railroad operations and maintenance","",NA,0.1,"A",37.44611,-79.01167,"MISSING/NOT SPECIFIED","VA","Amherst County"
665129,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"August","Human","Debris and open burning","",NA,0.1,"A",37.58306,-79.07472,"MISSING/NOT SPECIFIED","VA","Amherst County"
665130,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"August","Human","Debris and open burning","",NA,370,"E",37.46,-79.01527,"MISSING/NOT SPECIFIED","VA","Amherst County"
